2025-03-05 13:30:21 - [INIT] with clock rate 1 and peers ['localhost:50051', 'localhost:50052'], [1, 2]
2025-03-05 13:30:23 - [SENT] to Machine 1, Logical clock: 0
2025-03-05 13:30:24 - [SENT] to Machine 2, Logical clock: 0
2025-03-05 13:30:24 - [SENT] to Machine 1, Logical clock: 1
2025-03-05 13:30:25 - [SENT] to Machine 2, Logical clock: 1
2025-03-05 13:30:25 - [SENT] to Machine 1, Logical clock: 2
2025-03-05 13:30:26 - [SENT] to Machine 2, Logical clock: 2
2025-03-05 13:30:26 - [SENT] to Machine 1, Logical clock: 3
2025-03-05 13:30:27 - [SENT] to Machine 2, Logical clock: 3
2025-03-05 13:30:27 - [SENT] to Machine 1, Logical clock: 4
2025-03-05 13:30:28 - [SENT] to Machine 2, Logical clock: 4
2025-03-05 13:30:28 - [INTERNAL], Logical clock: 6
2025-03-05 13:30:30 - [SENT] to Machine 1, Logical clock: 6
2025-03-05 13:30:30 - [SENT] to Machine 2, Logical clock: 6
2025-03-05 13:30:31 - [SENT] to Machine 1, Logical clock: 7
2025-03-05 13:30:31 - [SENT] to Machine 2, Logical clock: 7
2025-03-05 13:30:31 - [INTERNAL], Logical clock: 9
2025-03-05 13:30:33 - [SENT] to Machine 1, Logical clock: 9
2025-03-05 13:30:33 - [SENT] to Machine 2, Logical clock: 9
2025-03-05 13:30:33 - [INTERNAL], Logical clock: 11
2025-03-05 13:30:35 - [INTERNAL], Logical clock: 12
2025-03-05 13:30:36 - [SENT] to Machine 1, Logical clock: 12
2025-03-05 13:30:36 - [SENT] to Machine 2, Logical clock: 12
2025-03-05 13:30:37 - [SENT] to Machine 1, Logical clock: 13
2025-03-05 13:30:37 - [SENT] to Machine 2, Logical clock: 13
2025-03-05 13:30:38 - [INTERNAL], Logical clock: 15
2025-03-05 13:30:39 - [SENT] to Machine 1, Logical clock: 15
2025-03-05 13:30:39 - [SENT] to Machine 2, Logical clock: 15
2025-03-05 13:30:40 - [INTERNAL], Logical clock: 17
2025-03-05 13:30:41 - [SENT] to Machine 1, Logical clock: 17
2025-03-05 13:30:41 - [SENT] to Machine 2, Logical clock: 17
2025-03-05 13:30:42 - [SENT] to Machine 1, Logical clock: 18
2025-03-05 13:30:42 - [SENT] to Machine 2, Logical clock: 18
2025-03-05 13:30:43 - [INTERNAL], Logical clock: 20
2025-03-05 13:30:44 - [SENT] to Machine 1, Logical clock: 20
2025-03-05 13:30:44 - [SENT] to Machine 2, Logical clock: 20
2025-03-05 13:30:45 - [INTERNAL], Logical clock: 22
2025-03-05 13:30:46 - [SENT] to Machine 1, Logical clock: 22
2025-03-05 13:30:47 - [SENT] to Machine 2, Logical clock: 22
2025-03-05 13:30:47 - [SENT] to Machine 1, Logical clock: 23
2025-03-05 13:30:48 - [SENT] to Machine 2, Logical clock: 23
2025-03-05 13:30:48 - [SENT] to Machine 1, Logical clock: 24
2025-03-05 13:30:49 - [SENT] to Machine 2, Logical clock: 24
2025-03-05 13:30:49 - [INTERNAL], Logical clock: 26
2025-03-05 13:30:50 - [SENT] to Machine 1, Logical clock: 26
2025-03-05 13:30:51 - [SENT] to Machine 2, Logical clock: 26
2025-03-05 13:30:51 - [SENT] to Machine 1, Logical clock: 27
2025-03-05 13:30:52 - [SENT] to Machine 2, Logical clock: 27
2025-03-05 13:30:53 - [SENT] to Machine 1, Logical clock: 28
2025-03-05 13:30:53 - [SENT] to Machine 2, Logical clock: 28
2025-03-05 13:30:53 - [INTERNAL], Logical clock: 30
2025-03-05 13:30:54 - [SENT] to Machine 1, Logical clock: 30
2025-03-05 13:30:55 - [SENT] to Machine 2, Logical clock: 30
2025-03-05 13:30:55 - [SENT] to Machine 1, Logical clock: 31
2025-03-05 13:30:56 - [SENT] to Machine 2, Logical clock: 31
2025-03-05 13:30:56 - [SENT] to Machine 1, Logical clock: 32
2025-03-05 13:30:57 - [SENT] to Machine 2, Logical clock: 32
2025-03-05 13:30:57 - [INTERNAL], Logical clock: 34
2025-03-05 13:30:58 - [INTERNAL], Logical clock: 35
2025-03-05 13:31:00 - [SENT] to Machine 1, Logical clock: 35
2025-03-05 13:31:00 - [SENT] to Machine 2, Logical clock: 35
2025-03-05 13:31:01 - [SENT] to Machine 1, Logical clock: 36
2025-03-05 13:31:01 - [SENT] to Machine 2, Logical clock: 36
2025-03-05 13:31:02 - [INTERNAL], Logical clock: 38
2025-03-05 13:31:03 - [INTERNAL], Logical clock: 39
2025-03-05 13:31:04 - [SENT] to Machine 1, Logical clock: 39
2025-03-05 13:31:04 - [SENT] to Machine 2, Logical clock: 39
2025-03-05 13:31:05 - [SENT] to Machine 1, Logical clock: 40
2025-03-05 13:31:05 - [SENT] to Machine 2, Logical clock: 40
2025-03-05 13:31:06 - [SENT] to Machine 1, Logical clock: 41
2025-03-05 13:31:06 - [SENT] to Machine 2, Logical clock: 41
2025-03-05 13:31:07 - [SENT] to Machine 1, Logical clock: 42
2025-03-05 13:31:07 - [SENT] to Machine 2, Logical clock: 42
2025-03-05 13:31:08 - [INTERNAL], Logical clock: 44
2025-03-05 13:31:09 - [INTERNAL], Logical clock: 45
2025-03-05 13:31:10 - [SENT] to Machine 1, Logical clock: 45
2025-03-05 13:31:10 - [SENT] to Machine 2, Logical clock: 45
2025-03-05 13:31:11 - [SENT] to Machine 1, Logical clock: 46
2025-03-05 13:31:11 - [SENT] to Machine 2, Logical clock: 46
2025-03-05 13:31:12 - [SENT] to Machine 1, Logical clock: 47
2025-03-05 13:31:12 - [SENT] to Machine 2, Logical clock: 47
2025-03-05 13:31:13 - [INTERNAL], Logical clock: 49
2025-03-05 13:31:14 - [SENT] to Machine 1, Logical clock: 49
2025-03-05 13:31:14 - [SENT] to Machine 2, Logical clock: 49
2025-03-05 13:31:15 - [SENT] to Machine 1, Logical clock: 50
2025-03-05 13:31:15 - [SENT] to Machine 2, Logical clock: 50
2025-03-05 13:31:16 - [SENT] to Machine 1, Logical clock: 51
2025-03-05 13:31:16 - [SENT] to Machine 2, Logical clock: 51
2025-03-05 13:31:17 - [INTERNAL], Logical clock: 53
2025-03-05 13:31:18 - [SENT] to Machine 1, Logical clock: 53
2025-03-05 13:31:18 - [SENT] to Machine 2, Logical clock: 53
2025-03-05 13:31:19 - [INTERNAL], Logical clock: 55
2025-03-05 13:31:20 - [SENT] to Machine 1, Logical clock: 55
2025-03-05 13:31:20 - [SENT] to Machine 2, Logical clock: 55
2025-03-05 13:31:21 - [INTERNAL], Logical clock: 57
