2025-03-05 13:49:46 - [INIT] with clock rate 1 and peers ['localhost:50050', 'localhost:50052'], [0, 2]
2025-03-05 13:49:48 - [SENT] to Machine 0, Logical clock: 0
2025-03-05 13:49:49 - [SENT] to Machine 2, Logical clock: 0
2025-03-05 13:49:49 - [RECEIVED] from Machine 0, Logical clock: 2, Queue length: 4
2025-03-05 13:49:50 - [RECEIVED] from Machine 2, Logical clock: 3, Queue length: 3
2025-03-05 13:49:51 - [RECEIVED] from Machine 0, Logical clock: 4, Queue length: 2
2025-03-05 13:49:52 - [RECEIVED] from Machine 2, Logical clock: 5, Queue length: 1
2025-03-05 13:49:53 - [RECEIVED] from Machine 0, Logical clock: 6, Queue length: 2
2025-03-05 13:49:54 - [RECEIVED] from Machine 0, Logical clock: 7, Queue length: 3
2025-03-05 13:49:55 - [RECEIVED] from Machine 0, Logical clock: 8, Queue length: 5
2025-03-05 13:49:56 - [RECEIVED] from Machine 0, Logical clock: 9, Queue length: 7
2025-03-05 13:49:57 - [RECEIVED] from Machine 0, Logical clock: 10, Queue length: 6
2025-03-05 13:49:58 - [RECEIVED] from Machine 0, Logical clock: 11, Queue length: 9
2025-03-05 13:50:00 - [RECEIVED] from Machine 0, Logical clock: 12, Queue length: 10
2025-03-05 13:50:01 - [RECEIVED] from Machine 0, Logical clock: 13, Queue length: 11
2025-03-05 13:50:02 - [RECEIVED] from Machine 0, Logical clock: 14, Queue length: 14
2025-03-05 13:50:03 - [RECEIVED] from Machine 0, Logical clock: 15, Queue length: 15
2025-03-05 13:50:04 - [RECEIVED] from Machine 0, Logical clock: 16, Queue length: 15
2025-03-05 13:50:05 - [RECEIVED] from Machine 0, Logical clock: 17, Queue length: 16
2025-03-05 13:50:06 - [RECEIVED] from Machine 0, Logical clock: 18, Queue length: 15
2025-03-05 13:50:07 - [RECEIVED] from Machine 0, Logical clock: 19, Queue length: 17
2025-03-05 13:50:08 - [RECEIVED] from Machine 0, Logical clock: 20, Queue length: 19
2025-03-05 13:50:09 - [RECEIVED] from Machine 0, Logical clock: 21, Queue length: 19
2025-03-05 13:50:10 - [RECEIVED] from Machine 0, Logical clock: 22, Queue length: 22
2025-03-05 13:50:11 - [RECEIVED] from Machine 0, Logical clock: 23, Queue length: 23
2025-03-05 13:50:12 - [RECEIVED] from Machine 0, Logical clock: 24, Queue length: 23
2025-03-05 13:50:13 - [RECEIVED] from Machine 0, Logical clock: 25, Queue length: 24
2025-03-05 13:50:14 - [RECEIVED] from Machine 0, Logical clock: 26, Queue length: 25
2025-03-05 13:50:15 - [RECEIVED] from Machine 0, Logical clock: 27, Queue length: 26
2025-03-05 13:50:16 - [RECEIVED] from Machine 0, Logical clock: 28, Queue length: 27
2025-03-05 13:50:17 - [RECEIVED] from Machine 0, Logical clock: 29, Queue length: 28
2025-03-05 13:50:18 - [RECEIVED] from Machine 0, Logical clock: 30, Queue length: 29
2025-03-05 13:50:19 - [RECEIVED] from Machine 0, Logical clock: 31, Queue length: 31
2025-03-05 13:50:20 - [RECEIVED] from Machine 0, Logical clock: 32, Queue length: 33
2025-03-05 13:50:21 - [RECEIVED] from Machine 0, Logical clock: 33, Queue length: 32
2025-03-05 13:50:23 - [RECEIVED] from Machine 0, Logical clock: 34, Queue length: 32
2025-03-05 13:50:24 - [RECEIVED] from Machine 0, Logical clock: 35, Queue length: 33
2025-03-05 13:50:25 - [RECEIVED] from Machine 0, Logical clock: 36, Queue length: 34
2025-03-05 13:50:26 - [RECEIVED] from Machine 0, Logical clock: 37, Queue length: 35
2025-03-05 13:50:27 - [RECEIVED] from Machine 0, Logical clock: 38, Queue length: 36
2025-03-05 13:50:28 - [RECEIVED] from Machine 0, Logical clock: 39, Queue length: 36
2025-03-05 13:50:29 - [RECEIVED] from Machine 0, Logical clock: 40, Queue length: 37
2025-03-05 13:50:30 - [RECEIVED] from Machine 0, Logical clock: 41, Queue length: 37
2025-03-05 13:50:31 - [RECEIVED] from Machine 0, Logical clock: 42, Queue length: 38
2025-03-05 13:50:32 - [RECEIVED] from Machine 0, Logical clock: 43, Queue length: 39
2025-03-05 13:50:33 - [RECEIVED] from Machine 0, Logical clock: 44, Queue length: 41
2025-03-05 13:50:34 - [RECEIVED] from Machine 0, Logical clock: 45, Queue length: 42
2025-03-05 13:50:35 - [RECEIVED] from Machine 0, Logical clock: 46, Queue length: 44
2025-03-05 13:50:36 - [RECEIVED] from Machine 0, Logical clock: 47, Queue length: 44
2025-03-05 13:50:37 - [RECEIVED] from Machine 0, Logical clock: 48, Queue length: 44
2025-03-05 13:50:38 - [RECEIVED] from Machine 0, Logical clock: 49, Queue length: 45
2025-03-05 13:50:39 - [RECEIVED] from Machine 0, Logical clock: 50, Queue length: 46
2025-03-05 13:50:40 - [RECEIVED] from Machine 0, Logical clock: 51, Queue length: 46
2025-03-05 13:50:41 - [RECEIVED] from Machine 0, Logical clock: 52, Queue length: 45
2025-03-05 13:50:42 - [RECEIVED] from Machine 0, Logical clock: 53, Queue length: 46
2025-03-05 13:50:43 - [RECEIVED] from Machine 0, Logical clock: 54, Queue length: 45
2025-03-05 13:50:44 - [RECEIVED] from Machine 0, Logical clock: 55, Queue length: 46
2025-03-05 13:50:45 - [RECEIVED] from Machine 0, Logical clock: 56, Queue length: 47
2025-03-05 13:50:46 - [RECEIVED] from Machine 0, Logical clock: 57, Queue length: 46
