2025-03-04 01:38:58 - [INIT] with clock rate 2 and peers ['localhost:50050', 'localhost:50052'], [0, 2]
2025-03-04 01:39:01 - [SENT] to Machine 0, Logical clock: 0
2025-03-04 01:39:01 - [SENT] to Machine 2, Logical clock: 0
2025-03-04 01:39:01 - [RECEIVED] from Machine 2, Logical clock: 2, Queue length: 1
2025-03-04 01:39:02 - [RECEIVED] from Machine 2, Logical clock: 3, Queue length: 0
2025-03-04 01:39:02 - [RECEIVED] from Machine 2, Logical clock: 5, Queue length: 0
2025-03-04 01:39:03 - [RECEIVED] from Machine 2, Logical clock: 6, Queue length: 0
2025-03-04 01:39:03 - [SENT] to Machine 2, Logical clock: 6
2025-03-04 01:39:04 - [RECEIVED] from Machine 2, Logical clock: 8, Queue length: 2
2025-03-04 01:39:04 - [RECEIVED] from Machine 2, Logical clock: 9, Queue length: 1
2025-03-04 01:39:05 - [RECEIVED] from Machine 2, Logical clock: 10, Queue length: 0
2025-03-04 01:39:06 - [SENT] to Machine 0, Logical clock: 10
2025-03-04 01:39:06 - [RECEIVED] from Machine 2, Logical clock: 14, Queue length: 2
2025-03-04 01:39:06 - [RECEIVED] from Machine 2, Logical clock: 15, Queue length: 1
2025-03-04 01:39:07 - [RECEIVED] from Machine 2, Logical clock: 16, Queue length: 3
2025-03-04 01:39:07 - [RECEIVED] from Machine 2, Logical clock: 17, Queue length: 3
2025-03-04 01:39:08 - [RECEIVED] from Machine 2, Logical clock: 18, Queue length: 4
2025-03-04 01:39:09 - [RECEIVED] from Machine 2, Logical clock: 19, Queue length: 4
2025-03-04 01:39:09 - [RECEIVED] from Machine 2, Logical clock: 20, Queue length: 3
2025-03-04 01:39:10 - [RECEIVED] from Machine 2, Logical clock: 21, Queue length: 4
2025-03-04 01:39:10 - [RECEIVED] from Machine 2, Logical clock: 22, Queue length: 5
2025-03-04 01:39:11 - [RECEIVED] from Machine 2, Logical clock: 23, Queue length: 5
2025-03-04 01:39:11 - [RECEIVED] from Machine 2, Logical clock: 24, Queue length: 5
2025-03-04 01:39:12 - [RECEIVED] from Machine 2, Logical clock: 25, Queue length: 4
2025-03-04 01:39:12 - [RECEIVED] from Machine 2, Logical clock: 26, Queue length: 3
2025-03-04 01:39:13 - [RECEIVED] from Machine 2, Logical clock: 27, Queue length: 5
2025-03-04 01:39:13 - [RECEIVED] from Machine 2, Logical clock: 28, Queue length: 6
2025-03-04 01:39:14 - [RECEIVED] from Machine 2, Logical clock: 29, Queue length: 7
