2025-03-05 13:37:56 - [INIT] with clock rate 1 and peers ['localhost:50051', 'localhost:50052'], [1, 2]
2025-03-05 13:37:58 - [INTERNAL], Logical clock: 1
2025-03-05 13:37:59 - [RECEIVED] from Machine 1, Logical clock: 2, Queue length: 0
2025-03-05 13:38:00 - [RECEIVED] from Machine 1, Logical clock: 3, Queue length: 1
2025-03-05 13:38:01 - [RECEIVED] from Machine 1, Logical clock: 4, Queue length: 0
2025-03-05 13:38:02 - [INTERNAL], Logical clock: 5
2025-03-05 13:38:03 - [INTERNAL], Logical clock: 6
2025-03-05 13:38:04 - [RECEIVED] from Machine 1, Logical clock: 7, Queue length: 2
2025-03-05 13:38:05 - [RECEIVED] from Machine 1, Logical clock: 8, Queue length: 3
2025-03-05 13:38:06 - [RECEIVED] from Machine 1, Logical clock: 9, Queue length: 2
2025-03-05 13:38:07 - [RECEIVED] from Machine 1, Logical clock: 10, Queue length: 3
2025-03-05 13:38:08 - [RECEIVED] from Machine 1, Logical clock: 11, Queue length: 2
2025-03-05 13:38:09 - [RECEIVED] from Machine 1, Logical clock: 12, Queue length: 2
2025-03-05 13:38:10 - [RECEIVED] from Machine 1, Logical clock: 13, Queue length: 2
2025-03-05 13:38:11 - [RECEIVED] from Machine 1, Logical clock: 14, Queue length: 1
2025-03-05 13:38:12 - [RECEIVED] from Machine 2, Logical clock: 15, Queue length: 0
2025-03-05 13:38:14 - [SENT] to Machine 1, Logical clock: 15
2025-03-05 13:38:14 - [SENT] to Machine 2, Logical clock: 15
2025-03-05 13:38:15 - [RECEIVED] from Machine 2, Logical clock: 17, Queue length: 1
2025-03-05 13:38:16 - [RECEIVED] from Machine 2, Logical clock: 18, Queue length: 0
2025-03-05 13:38:17 - [RECEIVED] from Machine 2, Logical clock: 19, Queue length: 0
2025-03-05 13:38:18 - [RECEIVED] from Machine 2, Logical clock: 20, Queue length: 1
2025-03-05 13:38:19 - [RECEIVED] from Machine 2, Logical clock: 21, Queue length: 1
2025-03-05 13:38:20 - [RECEIVED] from Machine 2, Logical clock: 22, Queue length: 0
2025-03-05 13:38:21 - [RECEIVED] from Machine 2, Logical clock: 23, Queue length: 1
2025-03-05 13:38:22 - [RECEIVED] from Machine 2, Logical clock: 24, Queue length: 2
2025-03-05 13:38:23 - [RECEIVED] from Machine 2, Logical clock: 25, Queue length: 3
2025-03-05 13:38:24 - [RECEIVED] from Machine 2, Logical clock: 26, Queue length: 4
2025-03-05 13:38:25 - [RECEIVED] from Machine 2, Logical clock: 27, Queue length: 6
2025-03-05 13:38:26 - [RECEIVED] from Machine 2, Logical clock: 28, Queue length: 5
2025-03-05 13:38:27 - [RECEIVED] from Machine 2, Logical clock: 29, Queue length: 4
2025-03-05 13:38:28 - [RECEIVED] from Machine 2, Logical clock: 30, Queue length: 5
2025-03-05 13:38:29 - [RECEIVED] from Machine 2, Logical clock: 31, Queue length: 6
2025-03-05 13:38:30 - [RECEIVED] from Machine 2, Logical clock: 32, Queue length: 5
2025-03-05 13:38:31 - [RECEIVED] from Machine 2, Logical clock: 33, Queue length: 4
2025-03-05 13:38:32 - [RECEIVED] from Machine 2, Logical clock: 34, Queue length: 3
2025-03-05 13:38:33 - [RECEIVED] from Machine 2, Logical clock: 35, Queue length: 3
2025-03-05 13:38:34 - [RECEIVED] from Machine 2, Logical clock: 36, Queue length: 5
2025-03-05 13:38:35 - [RECEIVED] from Machine 2, Logical clock: 37, Queue length: 6
2025-03-05 13:38:36 - [RECEIVED] from Machine 2, Logical clock: 38, Queue length: 8
2025-03-05 13:38:37 - [RECEIVED] from Machine 2, Logical clock: 39, Queue length: 9
2025-03-05 13:38:38 - [RECEIVED] from Machine 2, Logical clock: 40, Queue length: 10
2025-03-05 13:38:39 - [RECEIVED] from Machine 2, Logical clock: 41, Queue length: 10
2025-03-05 13:38:40 - [RECEIVED] from Machine 2, Logical clock: 42, Queue length: 10
2025-03-05 13:38:41 - [RECEIVED] from Machine 2, Logical clock: 43, Queue length: 10
2025-03-05 13:38:42 - [RECEIVED] from Machine 2, Logical clock: 44, Queue length: 11
2025-03-05 13:38:43 - [RECEIVED] from Machine 2, Logical clock: 45, Queue length: 12
2025-03-05 13:38:44 - [RECEIVED] from Machine 2, Logical clock: 46, Queue length: 11
2025-03-05 13:38:45 - [RECEIVED] from Machine 2, Logical clock: 47, Queue length: 12
2025-03-05 13:38:47 - [RECEIVED] from Machine 2, Logical clock: 48, Queue length: 12
2025-03-05 13:38:48 - [RECEIVED] from Machine 2, Logical clock: 49, Queue length: 11
2025-03-05 13:38:49 - [RECEIVED] from Machine 2, Logical clock: 50, Queue length: 11
2025-03-05 13:38:50 - [RECEIVED] from Machine 2, Logical clock: 51, Queue length: 12
2025-03-05 13:38:51 - [RECEIVED] from Machine 2, Logical clock: 52, Queue length: 14
2025-03-05 13:38:52 - [RECEIVED] from Machine 2, Logical clock: 53, Queue length: 13
2025-03-05 13:38:53 - [RECEIVED] from Machine 2, Logical clock: 54, Queue length: 14
2025-03-05 13:38:54 - [RECEIVED] from Machine 2, Logical clock: 55, Queue length: 16
2025-03-05 13:38:55 - [RECEIVED] from Machine 2, Logical clock: 56, Queue length: 18
