2025-03-04 02:04:45 - [INIT] with clock rate 1 and peers ['localhost:50051', 'localhost:50052'], [1, 2]
2025-03-04 02:04:47 - [INTERNAL], Logical clock: 1
2025-03-04 02:04:48 - [RECEIVED] from Machine 2, Logical clock: 2, Queue length: 4
2025-03-04 02:04:49 - [RECEIVED] from Machine 2, Logical clock: 3, Queue length: 9
2025-03-04 02:04:50 - [RECEIVED] from Machine 2, Logical clock: 4, Queue length: 12
2025-03-04 02:04:51 - [RECEIVED] from Machine 2, Logical clock: 5, Queue length: 16
2025-03-04 02:04:52 - [RECEIVED] from Machine 2, Logical clock: 6, Queue length: 18
2025-03-04 02:04:53 - [RECEIVED] from Machine 2, Logical clock: 7, Queue length: 23
2025-03-04 02:04:54 - [RECEIVED] from Machine 2, Logical clock: 8, Queue length: 28
2025-03-04 02:04:55 - [RECEIVED] from Machine 2, Logical clock: 9, Queue length: 32
2025-03-04 02:04:56 - [RECEIVED] from Machine 1, Logical clock: 10, Queue length: 35
2025-03-04 02:04:57 - [RECEIVED] from Machine 2, Logical clock: 11, Queue length: 37
2025-03-04 02:04:58 - [RECEIVED] from Machine 1, Logical clock: 12, Queue length: 40
2025-03-04 02:04:59 - [RECEIVED] from Machine 2, Logical clock: 13, Queue length: 43
2025-03-04 02:05:00 - [RECEIVED] from Machine 2, Logical clock: 14, Queue length: 42
2025-03-04 02:05:01 - [RECEIVED] from Machine 2, Logical clock: 15, Queue length: 44
2025-03-04 02:05:03 - [RECEIVED] from Machine 2, Logical clock: 16, Queue length: 46
2025-03-04 02:05:04 - [RECEIVED] from Machine 2, Logical clock: 17, Queue length: 49
2025-03-04 02:05:05 - [RECEIVED] from Machine 2, Logical clock: 18, Queue length: 52
2025-03-04 02:05:06 - [RECEIVED] from Machine 2, Logical clock: 19, Queue length: 54
2025-03-04 02:05:07 - [RECEIVED] from Machine 2, Logical clock: 20, Queue length: 58
2025-03-04 02:05:08 - [RECEIVED] from Machine 2, Logical clock: 21, Queue length: 63
2025-03-04 02:05:09 - [RECEIVED] from Machine 2, Logical clock: 22, Queue length: 69
2025-03-04 02:05:10 - [RECEIVED] from Machine 2, Logical clock: 23, Queue length: 76
2025-03-04 02:05:11 - [RECEIVED] from Machine 2, Logical clock: 24, Queue length: 76
2025-03-04 02:05:12 - [RECEIVED] from Machine 2, Logical clock: 25, Queue length: 77
2025-03-04 02:05:13 - [RECEIVED] from Machine 2, Logical clock: 26, Queue length: 79
2025-03-04 02:05:14 - [RECEIVED] from Machine 2, Logical clock: 27, Queue length: 84
2025-03-04 02:05:15 - [RECEIVED] from Machine 2, Logical clock: 28, Queue length: 87
2025-03-04 02:05:16 - [RECEIVED] from Machine 2, Logical clock: 29, Queue length: 92
2025-03-04 02:05:17 - [RECEIVED] from Machine 2, Logical clock: 30, Queue length: 92
2025-03-04 02:05:18 - [RECEIVED] from Machine 1, Logical clock: 31, Queue length: 97
2025-03-04 02:05:19 - [RECEIVED] from Machine 1, Logical clock: 32, Queue length: 101
2025-03-04 02:05:20 - [RECEIVED] from Machine 2, Logical clock: 33, Queue length: 107
2025-03-04 02:05:21 - [RECEIVED] from Machine 2, Logical clock: 34, Queue length: 113
2025-03-04 02:05:22 - [RECEIVED] from Machine 2, Logical clock: 35, Queue length: 118
2025-03-04 02:05:23 - [RECEIVED] from Machine 2, Logical clock: 36, Queue length: 121
2025-03-04 02:05:24 - [RECEIVED] from Machine 2, Logical clock: 37, Queue length: 125
2025-03-04 02:05:25 - [RECEIVED] from Machine 2, Logical clock: 38, Queue length: 127
2025-03-04 02:05:26 - [RECEIVED] from Machine 2, Logical clock: 39, Queue length: 130
2025-03-04 02:05:27 - [RECEIVED] from Machine 2, Logical clock: 40, Queue length: 133
2025-03-04 02:05:28 - [RECEIVED] from Machine 2, Logical clock: 41, Queue length: 136
2025-03-04 02:05:29 - [RECEIVED] from Machine 2, Logical clock: 42, Queue length: 137
2025-03-04 02:05:30 - [RECEIVED] from Machine 2, Logical clock: 43, Queue length: 139
2025-03-04 02:05:31 - [RECEIVED] from Machine 2, Logical clock: 44, Queue length: 143
2025-03-04 02:05:32 - [RECEIVED] from Machine 2, Logical clock: 45, Queue length: 147
2025-03-04 02:05:33 - [RECEIVED] from Machine 2, Logical clock: 46, Queue length: 149
2025-03-04 02:05:35 - [RECEIVED] from Machine 2, Logical clock: 47, Queue length: 151
2025-03-04 02:05:36 - [RECEIVED] from Machine 2, Logical clock: 48, Queue length: 151
2025-03-04 02:05:37 - [RECEIVED] from Machine 2, Logical clock: 49, Queue length: 157
2025-03-04 02:05:38 - [RECEIVED] from Machine 2, Logical clock: 50, Queue length: 164
2025-03-04 02:05:39 - [RECEIVED] from Machine 2, Logical clock: 51, Queue length: 170
2025-03-04 02:05:40 - [RECEIVED] from Machine 2, Logical clock: 52, Queue length: 172
2025-03-04 02:05:41 - [RECEIVED] from Machine 2, Logical clock: 53, Queue length: 175
2025-03-04 02:05:42 - [RECEIVED] from Machine 2, Logical clock: 54, Queue length: 179
2025-03-04 02:05:43 - [RECEIVED] from Machine 2, Logical clock: 55, Queue length: 178
2025-03-04 02:05:44 - [RECEIVED] from Machine 2, Logical clock: 56, Queue length: 179
2025-03-04 02:05:45 - [RECEIVED] from Machine 2, Logical clock: 57, Queue length: 183
